
Epoch 173, Train Accuracy: 0.9082207083702087 , TrainLoss: 0.2710200505979776 , Test Accuracy: 0.5738636255264282 , TestLoss: 0.7061138726449931


Epoch 174, Train Accuracy: 0.903854250907898 , TrainLoss: 0.27208703532358275 , Test Accuracy: 0.5738636255264282 , TestLoss: 0.7061823477261773


Epoch 175, Train Accuracy: 0.903854250907898 , TrainLoss: 0.2732984697361298 , Test Accuracy: 0.5742554664611816 , TestLoss: 0.7064350109595237


Epoch 176, Train Accuracy: 0.9097321629524231 , TrainLoss: 0.25683054387899756 , Test Accuracy: 0.5742554664611816 , TestLoss: 0.7065359734299702


